_id,id,urlParams,index,exitStepsDone,createdAt,data,gameLobbyId,updatedAt,lastLogin,online,idle,lastActivityAt,readyAt,gameId,exitAt,exitStatus
RNWd62ZwAgd2B68Au,FullSun7,{},11,['ExitSurvey'],2024-11-21 21:04:18.957,"{'personality': '{""user_id"": ""FullSun7"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Independent"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Louisiana"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Data Analyst"", ""Extraversion"": 5, ""Agreeableness"": 7, ""Conscientiousness"": 5, ""Neuroticism"": 9, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/RNWd62ZwAgd2B68Au', 'nodeId': 4, 'neighbors': [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [11, 13, 10], 'InitialConnectionsForThisRound': [11, 10, 8], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'Maybe', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No'}",ajqpobGvD7GC7GzX2,2024-11-21 21:40:29.928,"{'at': datetime.datetime(2024, 11, 21, 21, 4, 19, 191000)}",False,,2024-11-21 21:40:27.850,2024-11-21 21:04:38.377,ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,finished
GKN4g79peWHQMNuz4,mario1,{},12,['ExitSurvey'],2024-11-21 21:04:29.368,"{'personality': '{""user_id"": ""mario1"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Virginia"", ""education"": ""High school diploma"", ""occupation"": ""Recruiter"", ""Extraversion"": 3, ""Agreeableness"": 6, ""Conscientiousness"": 4, ""Neuroticism"": 3, ""Openness"": 5}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/GKN4g79peWHQMNuz4', 'nodeId': 1, 'neighbors': [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [13, 6, 2], 'InitialConnectionsForThisRound': [13, 2, 0], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I trust some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No', 'feedback': 'I feel like it wasnt Bots because it was making me wait a few minutes sometimes. Like bots would have just answered the questions as fast as possible.'}",ajqpobGvD7GC7GzX2,2024-11-21 21:37:28.867,"{'at': datetime.datetime(2024, 11, 21, 21, 4, 29, 523000)}",False,,2024-11-21 21:37:27.827,2024-11-21 21:05:30.052,ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,finished
LxPidFA4R6vMhnoJ7,Jon5,{},13,['ExitSurvey'],2024-11-21 21:04:40.965,"{'personality': '{""user_id"": ""Jon5"", ""age"": ""45-54"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""New York"", ""education"": ""High school diploma"", ""occupation"": ""Data Annotation/Validation"", ""Extraversion"": 2, ""Agreeableness"": 5, ""Conscientiousness"": 7, ""Neuroticism"": 5, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/LxPidFA4R6vMhnoJ7', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [13, 14, 1], 'InitialConnectionsForThisRound': [13, 14, 1], 'sm_frequency': 'Sometimes', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Extremely relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes', 'feedback': 'I encountered no problems or issues during this experiment. '}",ajqpobGvD7GC7GzX2,2024-11-21 21:37:30.313,"{'at': datetime.datetime(2024, 11, 21, 21, 4, 41, 128000)}",False,,2024-11-21 21:37:30.176,2024-11-21 21:06:00.307,ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,finished
hPGNBfvd4NMsBQ74t,a1,{},14,['ExitSurvey'],2024-11-21 21:04:43.272,"{'personality': '{""user_id"": ""a1"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Pennsylvania"", ""education"": ""High school diploma"", ""occupation"": ""Stay at home parent"", ""Extraversion"": 8, ""Agreeableness"": 6, ""Conscientiousness"": 9, ""Neuroticism"": 3, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/hPGNBfvd4NMsBQ74t', 'nodeId': 6, 'neighbors': [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [9, 8, 0], 'InitialConnectionsForThisRound': [8, 0, 10], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'A little relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No'}",ajqpobGvD7GC7GzX2,2024-11-21 21:34:32.724,"{'at': datetime.datetime(2024, 11, 21, 21, 4, 43, 436000)}",False,,2024-11-21 21:34:26.252,2024-11-21 21:06:29.564,ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,finished
SNLhqXEBqiuWvr4dr,mtom96,{},15,[],2024-11-21 21:05:16.349,"{'personality': '{""user_id"": ""mtom96"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""Asian"", ""political"": ""Independent"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""New York"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""sales engineer"", ""Extraversion"": 2, ""Agreeableness"": 8, ""Conscientiousness"": 3, ""Neuroticism"": 6, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/SNLhqXEBqiuWvr4dr', 'nodeId': 5, 'neighbors': [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [11, 8, 10], 'InitialConnectionsForThisRound': [8, 10, 9]}",ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,"{'at': datetime.datetime(2024, 11, 21, 21, 5, 16, 513000)}",False,,2024-11-21 21:26:41.903,2024-11-21 21:05:25.131,ajqpobGvD7GC7GzX2,2024-11-21 21:31:14.621,finished
HqBieJegPRNdZdLF5,Happy123,{},1,['ExitSurvey'],2024-11-26 17:42:59.912,"{'personality': '{""user_id"": ""Happy123"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""Asian"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""Indiana"", ""education"": ""High school diploma"", ""occupation"": ""Restaurant worker"", ""Extraversion"": 4, ""Agreeableness"": 9, ""Conscientiousness"": 6, ""Neuroticism"": 6, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/HqBieJegPRNdZdLF5', 'nodeId': 4, 'neighbors': [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [5, 7, 9], 'InitialConnectionsForThisRound': [7, 10, 1], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Maybe', 'political_trust': 'I trust some political news', 'source_rel': 'Relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'Maybe', 'feedback': 'Nothing'}",xHugqHegnYLT4ZxSS,2024-11-26 18:11:21.789,"{'at': datetime.datetime(2024, 11, 26, 17, 43, 0, 125000)}",False,,2024-11-26 18:11:17.540,2024-11-26 17:43:35.340,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
mXqQjmd2rdmKTSXcE,throwaway123,{},2,['ExitSurvey'],2024-11-26 17:43:50.758,"{'personality': '{""user_id"": ""throwaway123"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""North Carolina"", ""education"": ""Associate degree"", ""occupation"": ""Office Mgr"", ""Extraversion"": 4, ""Agreeableness"": 6, ""Conscientiousness"": 5, ""Neuroticism"": 8, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/mXqQjmd2rdmKTSXcE', 'nodeId': 11, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12], 'base_connections': [9, 4, 6], 'InitialConnectionsForThisRound': [9, 1, 2], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No', 'feedback': ""No problems to report - this went well and was a very smooth study. Good job, y'all!""}",xHugqHegnYLT4ZxSS,2024-11-26 18:08:17.370,"{'at': datetime.datetime(2024, 11, 26, 17, 43, 50, 931000)}",False,True,2024-11-26 18:08:16.622,2024-11-26 17:44:34.402,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
Ki9sL98duyxWh9YAW,j3,{},3,['ExitSurvey'],2024-11-26 17:44:29.767,"{'personality': '{""user_id"": ""j3"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""Asian"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""New York"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""operations"", ""Extraversion"": 5, ""Agreeableness"": 4, ""Conscientiousness"": 10, ""Neuroticism"": 9, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/Ki9sL98duyxWh9YAW', 'nodeId': 7, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12], 'base_connections': [0, 3, 10], 'InitialConnectionsForThisRound': [10, 3, 1], 'sm_frequency': 'Sometimes', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'No'}",xHugqHegnYLT4ZxSS,2024-11-26 18:15:18.765,"{'at': datetime.datetime(2024, 11, 26, 17, 44, 29, 922000)}",True,True,2024-11-26 18:15:18.701,2024-11-26 17:44:50.041,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
iBBdzcpTcXWEnkEjQ,ab2,{},4,['ExitSurvey'],2024-11-26 17:44:30.466,"{'personality': '{""user_id"": ""ab2"", ""age"": ""65+"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Georgia"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""retired"", ""Extraversion"": 8, ""Agreeableness"": 9, ""Conscientiousness"": 8, ""Neuroticism"": 4, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/iBBdzcpTcXWEnkEjQ', 'nodeId': 10, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], 'base_connections': [0, 11, 6], 'InitialConnectionsForThisRound': [11, 3, 9], 'sm_frequency': 'I don’t get digital news', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes'}",xHugqHegnYLT4ZxSS,2024-11-26 18:13:25.106,"{'at': datetime.datetime(2024, 11, 26, 17, 44, 30, 652000)}",False,,2024-11-26 18:13:23.949,2024-11-26 17:46:19.033,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
6dRGbjjZpGKjWZ94q,J44,{},5,['ExitSurvey'],2024-11-26 17:44:51.762,"{'personality': '{""user_id"": ""J44"", ""age"": ""45-54"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Florida"", ""education"": ""High school diploma"", ""occupation"": ""planning/scheduling"", ""Extraversion"": 3, ""Agreeableness"": 8, ""Conscientiousness"": 8, ""Neuroticism"": 5, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/6dRGbjjZpGKjWZ94q', 'nodeId': 2, 'neighbors': [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [4, 8, 3], 'InitialConnectionsForThisRound': [3, 11, 5], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes', 'feedback': 'thank you for the opportunity'}",xHugqHegnYLT4ZxSS,2024-11-26 18:06:57.709,"{'at': datetime.datetime(2024, 11, 26, 17, 44, 51, 934000)}",True,True,2024-11-26 18:06:57.217,2024-11-26 17:45:53.701,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
KgR7cbdnLDeQihXo3,marko12,{},6,['ExitSurvey'],2024-11-26 17:45:18.605,"{'personality': '{""user_id"": ""marko12"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Florida"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Fraud Specialist"", ""Extraversion"": 4, ""Agreeableness"": 6, ""Conscientiousness"": 8, ""Neuroticism"": 6, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/KgR7cbdnLDeQihXo3', 'nodeId': 6, 'neighbors': [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], 'base_connections': [4, 0, 12], 'InitialConnectionsForThisRound': [10, 9, 8], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No', 'feedback': 'Showing multiple responses allowed me to build on my own pre-existing knowledge. '}",xHugqHegnYLT4ZxSS,2024-11-26 18:14:34.928,"{'at': datetime.datetime(2024, 11, 26, 17, 45, 18, 780000)}",True,True,2024-11-26 18:14:12.606,2024-11-26 17:45:38.346,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
3F8XGu7Yg8YyTDBkP,r6,{},7,['ExitSurvey'],2024-11-26 17:45:24.734,"{'personality': '{""user_id"": ""r6"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Republican"", ""politicalStrength"": ""Very Strong"", ""location"": ""Pennsylvania"", ""education"": ""High school diploma"", ""occupation"": ""electrician"", ""Extraversion"": 2, ""Agreeableness"": 10, ""Conscientiousness"": 10, ""Neuroticism"": 4, ""Openness"": 7}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/3F8XGu7Yg8YyTDBkP', 'nodeId': 0, 'neighbors': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [4, 6, 11], 'InitialConnectionsForThisRound': [4, 6, 11], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Not relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No'}",xHugqHegnYLT4ZxSS,2024-11-26 18:07:28.820,"{'at': datetime.datetime(2024, 11, 26, 17, 45, 24, 918000)}",False,,2024-11-26 18:07:28.033,2024-11-26 17:45:45.541,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
zXbvigZb8G3h4r55g,cb2,{},8,['ExitSurvey'],2024-11-26 17:45:52.743,"{'personality': '{""user_id"": ""cb2"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Republican"", ""politicalStrength"": ""Very Strong"", ""location"": ""Michigan"", ""education"": ""Associate degree"", ""occupation"": ""medical scribe"", ""Extraversion"": 6, ""Agreeableness"": 7, ""Conscientiousness"": 8, ""Neuroticism"": 10, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/zXbvigZb8G3h4r55g', 'nodeId': 12, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'base_connections': [2, 9, 11], 'InitialConnectionsForThisRound': [2, 9, 11], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No', 'feedback': ""I liked this form of survey because you can see other people's opinions in real time""}",xHugqHegnYLT4ZxSS,2024-11-26 18:07:41.969,"{'at': datetime.datetime(2024, 11, 26, 17, 45, 52, 963000)}",False,,2024-11-26 18:07:41.639,2024-11-26 17:46:27.902,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
HyeD6NLqR5K8eqBNu,E1,{},9,['ExitSurvey'],2024-11-26 17:45:54.691,"{'personality': '{""user_id"": ""E1"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Michigan"", ""education"": ""High school diploma"", ""occupation"": ""Work from home"", ""Extraversion"": 2, ""Agreeableness"": 9, ""Conscientiousness"": 6, ""Neuroticism"": 7, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/HyeD6NLqR5K8eqBNu', 'nodeId': 5, 'neighbors': [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [1, 8, 9], 'InitialConnectionsForThisRound': [9, 4, 1], 'sm_frequency': 'Sometimes', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe', 'feedback': 'It was really interesting seeing others responses compared to my own, it helped inform me of current political topics.'}",xHugqHegnYLT4ZxSS,2024-11-26 18:10:11.359,"{'at': datetime.datetime(2024, 11, 26, 17, 45, 54, 833000)}",False,,2024-11-26 18:10:04.817,2024-11-26 17:46:58.506,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
4cmoPdH27x3HGnbHi,windkirby92,{},10,[],2024-11-26 17:46:27.454,"{'personality': '{""user_id"": ""windkirby92"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""Asian"", ""political"": ""Republican"", ""politicalStrength"": ""Very Weak"", ""location"": ""Mississippi"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Online tutor"", ""Extraversion"": 6, ""Agreeableness"": 5, ""Conscientiousness"": 7, ""Neuroticism"": 10, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/4cmoPdH27x3HGnbHi', 'nodeId': 1, 'neighbors': [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [7, 5, 9], 'InitialConnectionsForThisRound': [7, 4, 10], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Extremely relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No', 'feedback': 'The first question, ""The US does not produce the most oil"" will clearly cause some trouble in your research. While you should pick ""believe"" if you agreed that the US does NOT produce the most oil, I noticed that many users seemed to choose disbelieve to indicate their belief that the US does NOT produce the most oil. You might want to avod'}",xHugqHegnYLT4ZxSS,2024-11-26 18:08:41.385,"{'at': datetime.datetime(2024, 11, 26, 17, 46, 27, 614000)}",False,,2024-11-26 18:07:30.680,2024-11-26 17:46:52.714,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
HmWiSANT8F8BFXhpF,ca27,{},11,['ExitSurvey'],2024-11-26 17:46:28.360,"{'personality': '{""user_id"": ""ca27"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Republican"", ""politicalStrength"": ""Neutral"", ""location"": ""Missouri"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Medical writer"", ""Extraversion"": 5, ""Agreeableness"": 5, ""Conscientiousness"": 6, ""Neuroticism"": 8, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The United States does not produce the most oil in the world.', 'factual': False}, {'_id': 1, 'statement': 'Electric vehicles and hybrid vehicles have surged in popularity in the United States, making up 30% of all cars on the road.', 'factual': False}, {'_id': 2, 'statement': 'While gas prices are expensive in certain states, it is consistently most expensive in California and West Coast states.', 'factual': True}], 'avatar': '/avatars/jdenticon/HmWiSANT8F8BFXhpF', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12], 'base_connections': [6, 7, 9], 'InitialConnectionsForThisRound': [9, 2, 7], 'sm_frequency': 'Rarely', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes'}",xHugqHegnYLT4ZxSS,2024-11-26 18:13:41.903,"{'at': datetime.datetime(2024, 11, 26, 17, 46, 28, 590000)}",False,,2024-11-26 18:13:02.809,2024-11-26 17:47:18.255,xHugqHegnYLT4ZxSS,2024-11-26 18:04:34.566,finished
